Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
131.202.240.185,50656,224.0.0.252,5355,17,416166,105.7270416132,4.8057746188,416166,0,416166,416166,416166,0,416166,416166,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,50126,224.0.0.252,5355,17,416159,105.7288199943,4.8058554543,416159,0,416159,416159,416159,0,416159,416159,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,61628,224.0.0.252,5355,17,416150,105.7311065722,4.8059593896,416150,0,416150,416150,416150,0,416150,416150,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.66,54886,224.0.0.252,5355,17,416141,105.7333932489,4.8060633295,416141,0,416141,416141,416141,0,416141,416141,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62801,224.0.0.252,5355,17,416125,105.7374586963,4.8062481226,416125,0,416125,416125,416125,0,416125,416125,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.48,53708,224.0.0.252,5355,17,416121,105.738475107,4.806294323,416121,0,416121,416121,416121,0,416121,416121,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.222,64721,224.0.0.252,5355,17,416120,105.7387292127,4.8063058733,416120,0,416120,416120,416120,0,416120,416120,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,59629,224.0.0.252,5355,17,416119,105.7389833197,4.8063174236,416119,0,416119,416119,416119,0,416119,416119,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,65477,224.0.0.252,5355,17,416105,105.7425409452,4.8064791339,416105,0,416105,416105,416105,0,416105,416105,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,51721,224.0.0.252,5355,17,416100,105.7438115838,4.8065368902,416100,0,416100,416100,416100,0,416100,416100,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,54371,224.0.0.252,5355,17,416097,105.7445739815,4.8065715446,416097,0,416097,416097,416097,0,416097,416097,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,55151,224.0.0.252,5355,17,416089,105.7466070961,4.8066639589,416089,0,416089,416089,416089,0,416089,416089,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,59766,224.0.0.252,5355,17,416088,105.7468612409,4.8066755109,416088,0,416088,416088,416088,0,416088,416088,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,50517,224.0.0.252,5355,17,416080,105.7488944434,4.8067679292,416080,0,416080,416080,416080,0,416080,416080,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,51609,224.0.0.252,5355,17,416071,105.7511818896,4.8068719041,416071,0,416071,416071,416071,0,416071,416071,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62801,224.0.0.252,5355,17,416068,105.7519443937,4.8069065634,416068,0,416068,416068,416068,0,416068,416068,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.186,54070,224.0.0.252,5355,17,416061,105.7537236126,4.8069874369,416061,0,416061,416061,416061,0,416061,416061,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.48,53509,224.0.0.252,5355,17,416033,105.7608410871,4.8073109585,416033,0,416033,416033,416033,0,416033,416033,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,58776,224.0.0.252,5355,17,416031,105.7613495148,4.8073340689,416031,0,416031,416031,416031,0,416031,416031,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.186,62432,224.0.0.252,5355,17,416031,105.7613495148,4.8073340689,416031,0,416031,416031,416031,0,416031,416031,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,58776,224.0.0.252,5355,17,416018,105.764654414,4.8074842915,416018,0,416018,416018,416018,0,416018,416018,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,61860,224.0.0.252,5355,17,416000,105.7692307692,4.8076923077,416000,0,416000,416000,416000,0,416000,416000,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,61860,224.0.0.252,5355,17,415999,105.7694850228,4.8077038647,415999,0,415999,415999,415999,0,415999,415999,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,53156,224.0.0.252,5355,17,415996,105.7702477908,4.8077385359,415996,0,415996,415996,415996,0,415996,415996,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,51609,224.0.0.252,5355,17,415996,105.7702477908,4.8077385359,415996,0,415996,415996,415996,0,415996,415996,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,65477,224.0.0.252,5355,17,415993,105.7710105699,4.8077732077,415993,0,415993,415993,415993,0,415993,415993,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,61866,224.0.0.252,5355,17,415984,105.773298973,4.807877226,415984,0,415984,415984,415984,0,415984,415984,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,53976,224.0.0.252,5355,17,415976,105.7753331923,4.8079696906,415976,0,415976,415976,415976,0,415976,415976,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,53156,224.0.0.252,5355,17,415972,105.7763503313,4.8080159241,415972,0,415972,415972,415972,0,415972,415972,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,61866,224.0.0.252,5355,17,415972,105.7763503313,4.8080159241,415972,0,415972,415972,415972,0,415972,415972,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.48,53509,224.0.0.252,5355,17,415969,105.7771131983,4.8080505999,415969,0,415969,415969,415969,0,415969,415969,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,50428,224.0.0.252,5355,17,415963,105.7786389655,4.808119953,415963,0,415963,415963,415963,0,415963,415963,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,57617,224.0.0.252,5355,17,415961,105.7791475643,4.8081430711,415961,0,415961,415961,415961,0,415961,415961,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.49,51675,224.0.0.252,5355,17,415949,105.78219926,4.8082817845,415949,0,415949,415949,415949,0,415949,415949,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52810,224.0.0.252,5355,17,415928,105.7875401512,4.8085245523,415928,0,415928,415928,415928,0,415928,415928,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.49,54904,224.0.0.252,5355,17,415922,105.7890662191,4.8085939191,415922,0,415922,415922,415922,0,415922,415922,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,56642,224.0.0.252,5355,17,415919,105.7898292696,4.8086286032,415919,0,415919,415919,415919,0,415919,415919,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,56510,224.0.0.252,5355,17,415910,105.7921184872,4.8087326585,415910,0,415910,415910,415910,0,415910,415910,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,56781,224.0.0.252,5355,17,415907,105.7928815817,4.8087673446,415907,0,415907,415907,415907,0,415907,415907,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,53976,224.0.0.252,5355,17,415905,105.7933903175,4.808790469,415905,0,415905,415905,415905,0,415905,415905,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,59641,224.0.0.252,5355,17,415904,105.7936446872,4.8088020312,415904,0,415904,415904,415904,0,415904,415904,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,56781,224.0.0.252,5355,17,415896,105.7956796892,4.8088945313,415896,0,415896,415896,415896,0,415896,415896,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,50098,224.0.0.252,5355,17,415887,105.7979691599,4.8089985982,415887,0,415887,415887,415887,0,415887,415887,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,54428,224.0.0.252,5355,17,415880,105.7997499279,4.8090795422,415880,0,415880,415880,415880,0,415880,415880,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,64217,224.0.0.252,5355,17,415878,105.8002587297,4.8091026695,415878,0,415878,415878,415878,0,415878,415878,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,64907,224.0.0.252,5355,17,415873,105.8015307558,4.8091604889,415873,0,415873,415873,415873,0,415873,415873,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,49557,224.0.0.252,5355,17,415867,105.8030572274,4.809229874,415867,0,415867,415867,415867,0,415867,415867,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,60069,224.0.0.252,5355,17,415850,105.8073824696,4.8094264759,415850,0,415850,415850,415850,0,415850,415850,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,64745,224.0.0.252,5355,17,415844,105.8089091101,4.8094958686,415844,0,415844,415844,415844,0,415844,415844,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,63675,224.0.0.252,5355,17,415840,105.809926895,4.8095421316,415840,0,415840,415840,415840,0,415840,415840,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,56510,224.0.0.252,5355,17,415829,105.8127259042,4.8096693593,415829,0,415829,415829,415829,0,415829,415829,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,60069,224.0.0.252,5355,17,415824,105.81399823,4.8097271923,415824,0,415824,415824,415824,0,415824,415824,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,59554,224.0.0.252,5355,17,415823,105.8142526989,4.809738759,415823,0,415823,415823,415823,0,415823,415823,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,53716,224.0.0.252,5355,17,415819,105.8152705865,4.8097850267,415819,0,415819,415819,415819,0,415819,415819,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,65207,224.0.0.252,5355,17,415816,105.816034015,4.809819728,415816,0,415816,415816,415816,0,415816,415816,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,64217,224.0.0.252,5355,17,415814,105.8165429735,4.8098428624,415814,0,415814,415814,415814,0,415814,415814,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53781,224.0.0.252,5355,17,415808,105.8180698784,4.8099122672,415808,0,415808,415808,415808,0,415808,415808,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,49549,224.0.0.252,5355,17,415797,105.8208693184,4.8100395145,415797,0,415797,415797,415797,0,415797,415797,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,60358,224.0.0.252,5355,17,415793,105.8218873334,4.8100857879,415793,0,415793,415793,415793,0,415793,415793,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62819,224.0.0.252,5355,17,415781,105.8249414956,4.8102246134,415781,0,415781,415781,415781,0,415781,415781,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61040,224.0.0.252,5355,17,415773,105.8269777018,4.8103171683,415773,0,415773,415773,415773,0,415773,415773,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,62249,224.0.0.252,5355,17,415773,105.8269777018,4.8103171683,415773,0,415773,415773,415773,0,415773,415773,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,63833,224.0.0.252,5355,17,415763,105.8295230696,4.8104328668,415763,0,415763,415763,415763,0,415763,415763,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,50588,224.0.0.252,5355,17,415755,105.8315594521,4.8105254296,415755,0,415755,415755,415755,0,415755,415755,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,61057,224.0.0.252,5355,17,415754,105.8318140054,4.8105370002,415754,0,415754,415754,415754,0,415754,415754,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,50114,224.0.0.252,5355,17,415742,105.8348687407,4.8106758519,415742,0,415742,415742,415742,0,415742,415742,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,54718,224.0.0.252,5355,17,415740,105.8353778804,4.8106989946,415740,0,415740,415740,415740,0,415740,415740,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,54428,224.0.0.252,5355,17,415735,105.8366507511,4.8107568523,415735,0,415735,415735,415735,0,415735,415735,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,55227,224.0.0.252,5355,17,415729,105.8381782363,4.8108262835,415729,0,415729,415729,415729,0,415729,415729,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,55227,224.0.0.252,5355,17,415712,105.8425063506,4.8110230159,415712,0,415712,415712,415712,0,415712,415712,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,63675,224.0.0.252,5355,17,415699,105.8458163238,4.8111734693,415699,0,415699,415699,415699,0,415699,415699,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55710,224.0.0.252,5355,17,415698,105.8460709457,4.811185043,415698,0,415698,415698,415698,0,415698,415698,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52561,224.0.0.252,5355,17,415696,105.8465801932,4.8112081906,415696,0,415696,415696,415696,0,415696,415696,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,49477,224.0.0.252,5355,17,415691,105.8478533334,4.8112660606,415691,0,415691,415691,415691,0,415691,415691,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,49549,224.0.0.252,5355,17,415691,105.8478533334,4.8112660606,415691,0,415691,415691,415691,0,415691,415691,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,54850,224.0.0.252,5355,17,415685,105.849381142,4.8113355065,415685,0,415685,415685,415685,0,415685,415685,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,56997,224.0.0.252,5355,17,415679,105.8509089947,4.8114049543,415679,0,415679,415679,415679,0,415679,415679,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,49477,224.0.0.252,5355,17,415676,105.8516729376,4.811439679,415676,0,415676,415676,415676,0,415676,415676,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,54718,224.0.0.252,5355,17,415675,105.8519275877,4.811451254,415675,0,415675,415675,415675,0,415675,415675,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,51600,224.0.0.252,5355,17,415674,105.852182239,4.811462829,415674,0,415674,415674,415674,0,415674,415674,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.246,58961,224.0.0.252,5355,17,415672,105.8526915453,4.8114859793,415672,0,415672,415672,415672,0,415672,415672,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62819,224.0.0.252,5355,17,415669,105.8534555139,4.8115207052,415669,0,415669,415669,415669,0,415669,415669,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,61230,224.0.0.252,5355,17,415669,105.8534555139,4.8115207052,415669,0,415669,415669,415669,0,415669,415669,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,52108,224.0.0.252,5355,17,415669,105.8534555139,4.8115207052,415669,0,415669,415669,415669,0,415669,415669,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,56776,224.0.0.252,5355,17,415646,105.8593129731,4.8117869533,415646,0,415646,415646,415646,0,415646,415646,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,51600,224.0.0.252,5355,17,415645,105.8595676599,4.81179853,415645,0,415645,415645,415645,0,415645,415645,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62541,224.0.0.252,5355,17,415643,105.8600770373,4.8118216835,415643,0,415643,415643,415643,0,415643,415643,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54361,224.0.0.252,5355,17,415640,105.8608411125,4.8118564142,415640,0,415640,415640,415640,0,415640,415640,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,60378,224.0.0.252,5355,17,415640,105.8608411125,4.8118564142,415640,0,415640,415640,415640,0,415640,415640,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62583,224.0.0.252,5355,17,415633,105.8626239976,4.8119374544,415633,0,415633,415633,415633,0,415633,415633,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,60378,224.0.0.252,5355,17,415627,105.8641522327,4.8120069197,415627,0,415627,415627,415627,0,415627,415627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,53955,224.0.0.252,5355,17,415621,105.8656805118,4.8120763869,415621,0,415621,415621,415621,0,415621,415621,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,57093,224.0.0.252,5355,17,415613,105.867718286,4.812169013,415613,0,415613,415613,415613,0,415613,415613,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.186,50821,224.0.0.252,5355,17,415601,105.8707750944,4.8123079588,415601,0,415601,415601,415601,0,415601,415601,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.186,49196,224.0.0.252,5355,17,415601,105.8707750944,4.8123079588,415601,0,415601,415601,415601,0,415601,415601,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,54850,224.0.0.252,5355,17,415600,105.8710298364,4.812319538,415600,0,415600,415600,415600,0,415600,415600,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.134,15685,140.138.40.191,40205,17,415592,105.8730678165,4.8124121735,415592,0,415592,415592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,62538,224.0.0.252,5355,17,415587,105.8743415939,4.8124700725,415587,0,415587,415587,415587,0,415587,415587,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,54789,224.0.0.252,5355,17,415579,105.8763797016,4.8125627137,415579,0,415579,415579,415579,0,415579,415579,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,56086,224.0.0.252,5355,17,415578,105.8766344705,4.8125742941,415578,0,415578,415578,415578,0,415578,415578,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,53631,224.0.0.252,5355,17,415573,105.8779083338,4.812632197,415573,0,415573,415573,415573,0,415573,415573,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54361,224.0.0.252,5355,17,415571,105.8784178877,4.8126553585,415571,0,415571,415571,415571,0,415571,415571,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62541,224.0.0.252,5355,17,415562,105.8807109408,4.8127595882,415562,0,415562,415562,415562,0,415562,415562,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.178,56909,157.56.52.13,40011,6,37778,105.8817301075,79.4112975806,18889,26660.7540778576,37741,37,37778,0,37778,37778,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.241.239,57247,224.0.0.252,5355,17,415549,105.8840233041,4.8129101502,415549,0,415549,415549,415549,0,415549,415549,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.241.239,62818,224.0.0.252,5355,17,415537,105.8870810542,4.8130491388,415537,0,415537,415537,415537,0,415537,415537,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,62538,224.0.0.252,5355,17,415535,105.8875906963,4.8130723044,415535,0,415535,415535,415535,0,415535,415535,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,58801,224.0.0.252,5355,17,415533,105.8881003434,4.8130954702,415533,0,415533,415533,415533,0,415533,415533,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62583,224.0.0.252,5355,17,415532,105.8883551688,4.8131070531,415532,0,415532,415532,415532,0,415532,415532,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,57093,224.0.0.252,5355,17,415523,105.8906486524,4.8132113024,415523,0,415523,415523,415523,0,415523,415523,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,60842,224.0.0.252,5355,17,415521,105.8911583289,4.8132344695,415521,0,415521,415521,415521,0,415521,415521,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,54329,224.0.0.252,5355,17,415517,105.8921776967,4.8132808044,415517,0,415517,415517,415517,0,415517,415517,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.115,54120,224.0.0.252,5355,17,415512,105.893451934,4.8133387243,415512,0,415512,415512,415512,0,415512,415512,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,4192875,105.8939271979,2.1464985243,524109.375,301347.322343664,947885,243175,524109.375,301347.322343664,947885,243175,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.251,5353,224.0.0.251,5353,17,4192853,105.8944828259,2.146509787,524106.625,301341.445786734,947885,243178,524106.625,301341.445786734,947885,243178,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,51669,224.0.0.252,5355,17,415507,105.894726202,4.8133966455,415507,0,415507,415507,415507,0,415507,415507,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.246,62209,224.0.0.252,5355,17,415506,105.8949810592,4.81340823,415506,0,415506,415506,415506,0,415506,415506,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,59591,224.0.0.252,5355,17,415506,105.8949810592,4.81340823,415506,0,415506,415506,415506,0,415506,415506,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,51395,224.0.0.252,5355,17,415505,105.8952359177,4.8134198144,415505,0,415505,415505,415505,0,415505,415505,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,59591,224.0.0.252,5355,17,415500,105.8965102286,4.8134777377,415500,0,415500,415500,415500,0,415500,415500,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,64907,224.0.0.252,5355,17,415495,105.8977845702,4.8135356623,415495,0,415495,415495,415495,0,415495,415495,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.115,54120,224.0.0.252,5355,17,415492,105.8985491899,4.8135704177,415492,0,415492,415492,415492,0,415492,415492,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,62458,224.0.0.252,5355,17,415488,105.8995686999,4.8136167591,415488,0,415488,415488,415488,0,415488,415488,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.49,54904,224.0.0.252,5355,17,415484,105.9005882296,4.8136631013,415484,0,415484,415484,415484,0,415484,415484,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,53366,224.0.0.252,5355,17,415482,105.9010980018,4.8136862728,415482,0,415482,415482,415482,0,415482,415482,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,52853,224.0.0.252,5355,17,415476,105.9026273479,4.8137557885,415476,0,415476,415476,415476,0,415476,415476,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54715,224.0.0.252,5355,17,415469,105.9044116408,4.8138368928,415469,0,415469,415469,415469,0,415469,415469,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.222,64830,224.0.0.252,5355,17,415468,105.9046665447,4.8138484793,415468,0,415468,415468,415468,0,415468,415468,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
10.8.8.246,63029,224.0.0.252,5355,17,415466,105.9051763562,4.8138716526,415466,0,415466,415466,415466,0,415466,415466,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,53787,224.0.0.252,5355,17,415466,105.9051763562,4.8138716526,415466,0,415466,415466,415466,0,415466,415466,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.49,55950,224.0.0.252,5355,17,415465,105.9054312638,4.8138832393,415465,0,415465,415465,415465,0,415465,415465,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
130.88.8.60,56289,10.8.8.130,42490,6,4881703,105.9056644782,7.7841687624,131937.918918919,152205.030315905,538480,57,325446.866666667,191681.10796725,627568,2191,225104.714285714,229596.131033635,815383,127,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,53366,224.0.0.252,5355,17,415464,105.9056861726,4.813894826,415464,0,415464,415464,415464,0,415464,415464,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.49,63510,224.0.0.252,5355,17,415464,105.9056861726,4.813894826,415464,0,415464,415464,415464,0,415464,415464,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54715,224.0.0.252,5355,17,415453,105.9084902504,4.8140222841,415453,0,415453,415453,415453,0,415453,415453,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,65207,224.0.0.252,5355,17,415447,105.91001981,4.8140918095,415447,0,415447,415447,415447,0,415447,415447,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53197,224.0.0.252,5355,17,415446,105.9102747409,4.8141033973,415446,0,415446,415446,415446,0,415446,415446,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54891,224.0.0.252,5355,17,415445,105.910529673,4.8141149851,415445,0,415445,415445,415445,0,415445,415445,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54891,224.0.0.252,5355,17,415443,105.9110395409,4.814138161,415443,0,415443,415443,415443,0,415443,415443,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,52853,224.0.0.252,5355,17,415432,105.9138439023,4.8142656319,415432,0,415432,415432,415432,0,415432,415432,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.115,63547,224.0.0.252,5355,17,415430,105.9143538021,4.8142888092,415430,0,415430,415430,415430,0,415430,415430,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,53787,224.0.0.252,5355,17,415426,105.9153736165,4.8143351644,415426,0,415426,415426,415426,0,415426,415426,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61988,224.0.0.252,5355,17,415425,105.9156285731,4.8143467533,415425,0,415425,415425,415425,0,415425,415425,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62975,224.0.0.252,5355,17,415408,105.9199630243,4.8145437738,415408,0,415408,415408,415408,0,415408,415408,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,58992,224.0.0.252,5355,17,415406,105.9204729831,4.8145669538,415406,0,415406,415406,415406,0,415406,415406,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,57750,224.0.0.252,5355,17,415405,105.9207279643,4.8145785438,415405,0,415405,415405,415405,0,415405,415405,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,57407,224.0.0.252,5355,17,415404,105.9209829467,4.8145901339,415404,0,415404,415404,415404,0,415404,415404,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
